player_name,age,year,overall_rating,potential,overall_rating_potential_diff,preferred_foot
Abiola Dauda,20,2008,63.0,68.0,-5.0,right
Abiola Dauda,19,2007,63.0,68.0,-5.0,right
Abou Diaby,29,2015,75.0,75.0,0.0,right
Abou Diaby,28,2014,77.0,79.0,-2.0,right
Abou Diaby,27,2013,77.0,81.0,-4.0,right
Abou Diaby,26,2012,76.0,79.0,-3.0,right
Abou Diaby,25,2011,78.0,86.0,-8.0,right
Abou Diaby,24,2010,79.0,86.0,-7.0,right
Abou Diaby,23,2009,76.0,81.0,-5.0,right
Abou Diaby,22,2008,75.0,81.0,-6.0,right
Abou Diaby,21,2007,73.0,74.0,-1.0,right
Aboubacar Tandia,27,2010,62.0,65.0,-3.0,right
Aboubacar Tandia,26,2009,62.0,65.0,-3.0,right
Aboubacar Tandia,24,2007,62.0,65.0,-3.0,right
Aboubakar Kamara,20,2015,60.0,69.0,-9.0,right
Aboubakar Kamara,19,2014,60.0,69.0,-9.0,right
Aboubakar Kamara,12,2007,60.0,69.0,-9.0,right
Aboubakar Oumarou,28,2015,67.0,68.0,-1.0,right
Aboubakar Oumarou,27,2014,67.0,69.0,-2.0,right
Aboubakar Oumarou,26,2013,68.0,72.0,-4.0,right
Aboubakar Oumarou,20,2007,68.0,72.0,-4.0,right
Abraham Gonzalez,31,2016,73.0,73.0,0.0,right
Abraham Gonzalez,30,2015,71.0,72.0,-1.0,right
Abraham Gonzalez,29,2014,71.0,73.0,-2.0,right
Abraham Gonzalez,28,2013,67.0,69.0,-2.0,right
Abraham Gonzalez,27,2012,65.0,68.0,-3.0,right
Abraham Gonzalez,26,2011,63.0,66.0,-3.0,right
Abraham Gonzalez,25,2010,60.0,66.0,-6.0,right
Abraham Gonzalez,24,2009,61.0,66.0,-5.0,right
Abraham Gonzalez,22,2007,61.0,66.0,-5.0,right
Abraham Guie Gneki,27,2013,68.0,71.0,-3.0,right
Abraham Guie Gneki,26,2012,70.0,75.0,-5.0,right
Abraham Guie Gneki,25,2011,70.0,75.0,-5.0,right
Abraham Guie Gneki,24,2010,70.0,72.0,-2.0,right
Abraham Guie Gneki,21,2007,70.0,72.0,-2.0,right
Abraham Kudemor,29,2014,65.0,65.0,0.0,right
Abraham Kudemor,28,2013,64.0,68.0,-4.0,right
Abraham Kudemor,27,2012,61.0,62.0,-1.0,right
Abraham Kudemor,26,2011,61.0,62.0,-1.0,right
Abraham Kudemor,22,2007,61.0,62.0,-1.0,right
Abraham Minero,30,2016,71.0,71.0,0.0,left
Abraham Minero,29,2015,73.0,73.0,0.0,left
Abraham Minero,28,2014,71.0,77.0,-6.0,left
Abraham Minero,27,2013,70.0,71.0,-1.0,left
Abraham Minero,26,2012,69.0,75.0,-6.0,left
Abraham Minero,25,2011,64.0,69.0,-5.0,left
Abraham Minero,24,2010,60.0,69.0,-9.0,left
Abraham Minero,21,2007,60.0,69.0,-9.0,left
Abraham Paz Cruz,34,2013,67.0,67.0,0.0,right
Abraham Paz Cruz,33,2012,69.0,69.0,0.0,right
Abraham Paz Cruz,32,2011,75.0,76.0,-1.0,right
Abraham Paz Cruz,31,2010,71.0,74.0,-3.0,right
Abraham Paz Cruz,30,2009,69.0,71.0,-2.0,right
Abraham Paz Cruz,29,2008,70.0,74.0,-4.0,right
Abraham Paz Cruz,28,2007,75.0,76.0,-1.0,right
Achille Coser,33,2015,61.0,61.0,0.0,left
Achille Coser,32,2014,61.0,61.0,0.0,left
Achille Coser,31,2013,61.0,61.0,0.0,right
Achille Coser,30,2012,61.0,65.0,-4.0,right
Achille Coser,29,2011,60.0,68.0,-8.0,right
Achille Coser,28,2010,60.0,61.0,-1.0,right
Achille Coser,27,2009,60.0,61.0,-1.0,right
Achille Coser,26,2008,54.0,61.0,-7.0,right
Achille Coser,25,2007,50.0,53.0,-3.0,right
Achille Emana,34,2016,75.0,75.0,0.0,right
Achille Emana,33,2015,73.0,73.0,0.0,right
Achille Emana,32,2014,73.0,73.0,0.0,right
Achille Emana,31,2013,78.0,78.0,0.0,right
Achille Emana,29,2011,78.0,78.0,0.0,right
Achille Emana,28,2010,76.0,78.0,-2.0,right
Achille Emana,27,2009,76.0,78.0,-2.0,right
Achille Emana,26,2008,79.0,78.0,1.0,right
Achille Emana,25,2007,77.0,78.0,-1.0,right
Achille Vaarnold,20,2016,61.0,71.0,-10.0,left
Achille Vaarnold,19,2015,62.0,74.0,-12.0,left
Achille Vaarnold,11,2007,62.0,74.0,-12.0,left
Achmed Ahahaoui,28,2011,67.0,69.0,-2.0,right
Achmed Ahahaoui,27,2010,67.0,69.0,-2.0,right
Achmed Ahahaoui,26,2009,66.0,70.0,-4.0,right
Achmed Ahahaoui,24,2007,66.0,70.0,-4.0,right
Achraf Lazaar,24,2016,71.0,76.0,-5.0,left
Achraf Lazaar,23,2015,68.0,76.0,-8.0,left
Achraf Lazaar,22,2014,59.0,76.0,-17.0,left
Achraf Lazaar,21,2013,52.0,66.0,-14.0,left
Achraf Lazaar,20,2012,52.0,66.0,-14.0,left
Achraf Lazaar,15,2007,52.0,66.0,-14.0,left
Aco Stojkov,27,2010,59.0,62.0,-3.0,right
Aco Stojkov,26,2009,60.0,63.0,-3.0,right
Aco Stojkov,24,2007,60.0,63.0,-3.0,right
Adailton,32,2015,66.0,66.0,0.0,right
Adailton,30,2013,66.0,69.0,-3.0,right
Adailton,29,2012,66.0,69.0,-3.0,right
Adailton,28,2011,65.0,69.0,-4.0,right
Adailton,33,2010,73.0,74.0,-1.0,left
Adailton,32,2009,71.0,74.0,-3.0,left
Adailton,31,2008,72.0,74.0,-2.0,left
Adailton,30,2007,72.0,74.0,-2.0,left
Adalberto Penaranda,19,2016,67.0,82.0,-15.0,right
Adalberto Penaranda,18,2015,62.0,77.0,-15.0,right
Adalberto Penaranda,10,2007,62.0,77.0,-15.0,right
Adam Armstrong,19,2016,67.0,83.0,-16.0,right
Adam Armstrong,18,2015,59.0,80.0,-21.0,right
Adam Armstrong,17,2014,62.0,81.0,-19.0,right
Adam Armstrong,10,2007,62.0,81.0,-19.0,right
Adam Banas,32,2014,64.0,64.0,0.0,right
Adam Banas,31,2013,66.0,68.0,-2.0,right
Adam Banas,30,2012,64.0,70.0,-6.0,right
Adam Banas,29,2011,62.0,64.0,-2.0,right
Adam Banas,28,2010,62.0,64.0,-2.0,right
Adam Banas,27,2009,62.0,64.0,-2.0,right
Adam Banas,26,2008,62.0,64.0,-2.0,right
Adam Banas,25,2007,62.0,64.0,-2.0,right
Adam Bodzek,31,2016,69.0,69.0,0.0,right
Adam Bodzek,30,2015,70.0,70.0,0.0,right
Adam Bodzek,29,2014,71.0,73.0,-2.0,right
Adam Bodzek,28,2013,70.0,73.0,-3.0,right
Adam Bodzek,27,2012,68.0,71.0,-3.0,right
Adam Bodzek,26,2011,66.0,74.0,-8.0,right
Adam Bodzek,25,2010,66.0,74.0,-8.0,right
Adam Bodzek,24,2009,67.0,74.0,-7.0,right
Adam Bodzek,23,2008,67.0,74.0,-7.0,right
Adam Bodzek,22,2007,67.0,74.0,-7.0,right
Adam Bogdan,29,2016,73.0,73.0,0.0,right
Adam Bogdan,28,2015,73.0,73.0,0.0,right
Adam Bogdan,27,2014,70.0,73.0,-3.0,right
Adam Bogdan,26,2013,73.0,82.0,-9.0,right
Adam Bogdan,25,2012,73.0,79.0,-6.0,right
Adam Bogdan,24,2011,69.0,78.0,-9.0,right
Adam Bogdan,23,2010,60.0,78.0,-18.0,right
Adam Bogdan,22,2009,60.0,78.0,-18.0,right
Adam Bogdan,21,2008,50.0,70.0,-20.0,right
Adam Bogdan,20,2007,50.0,70.0,-20.0,right
Adam Brown,19,2014,52.0,65.0,-13.0,right
Adam Brown,12,2007,52.0,65.0,-13.0,right
Adam Buksa,20,2016,61.0,74.0,-13.0,right
Adam Buksa,19,2015,51.0,64.0,-13.0,right
Adam Buksa,18,2014,51.0,64.0,-13.0,right
Adam Buksa,11,2007,51.0,64.0,-13.0,right
Adam Campbell,21,2016,59.0,69.0,-10.0,right
Adam Campbell,20,2015,62.0,72.0,-10.0,right
Adam Campbell,19,2014,62.0,80.0,-18.0,right
Adam Campbell,18,2013,58.0,77.0,-19.0,right
Adam Campbell,17,2012,50.0,77.0,-27.0,right
Adam Campbell,12,2007,50.0,77.0,-27.0,right
Adam Collin,32,2016,66.0,66.0,0.0,right
Adam Collin,31,2015,65.0,65.0,0.0,right
Adam Collin,30,2014,60.0,60.0,0.0,right
Adam Collin,29,2013,63.0,66.0,-3.0,right
Adam Collin,28,2012,63.0,66.0,-3.0,right
Adam Collin,27,2011,61.0,66.0,-5.0,right
Adam Collin,26,2010,60.0,64.0,-4.0,right
Adam Collin,25,2009,60.0,66.0,-6.0,right
Adam Collin,23,2007,60.0,66.0,-6.0,right
Adam Cummins,21,2014,59.0,69.0,-10.0,right
Adam Cummins,20,2013,58.0,68.0,-10.0,right
Adam Cummins,19,2012,51.0,66.0,-15.0,right
Adam Cummins,14,2007,51.0,66.0,-15.0,right
Adam Danch,28,2015,67.0,68.0,-1.0,right
Adam Danch,27,2014,67.0,68.0,-1.0,right
Adam Danch,26,2013,67.0,69.0,-2.0,right
Adam Danch,25,2012,65.0,67.0,-2.0,right
Adam Danch,24,2011,66.0,67.0,-1.0,right
Adam Danch,23,2010,55.0,67.0,-12.0,right
Adam Danch,21,2008,55.0,67.0,-12.0,right
Adam Danch,20,2007,55.0,67.0,-12.0,right
Adam Deja,23,2016,62.0,69.0,-7.0,right
Adam Deja,22,2015,59.0,65.0,-6.0,right
Adam Deja,21,2014,54.0,62.0,-8.0,right
Adam Deja,20,2013,51.0,57.0,-6.0,right
Adam Deja,14,2007,51.0,57.0,-6.0,right
Adam Drury,34,2012,65.0,65.0,0.0,left
Adam Drury,33,2011,68.0,70.0,-2.0,left
Adam Drury,32,2010,67.0,71.0,-4.0,left
Adam Drury,31,2009,67.0,71.0,-4.0,left
Adam Drury,30,2008,67.0,71.0,-4.0,left
Adam Drury,22,2015,56.0,69.0,-13.0,right
Adam Drury,21,2014,56.0,69.0,-13.0,right
Adam Drury,20,2013,56.0,69.0,-13.0,right
Adam Drury,14,2007,56.0,69.0,-13.0,right
Adam Duda,22,2013,54.0,59.0,-5.0,right
Adam Duda,21,2012,54.0,59.0,-5.0,right
Adam Duda,16,2007,54.0,59.0,-5.0,right
Adam Dzwigala,21,2016,59.0,69.0,-10.0,right
Adam Dzwigala,20,2015,59.0,69.0,-10.0,right
Adam Dzwigala,19,2014,55.0,67.0,-12.0,right
Adam Dzwigala,18,2013,50.0,67.0,-17.0,right
Adam Dzwigala,12,2007,50.0,67.0,-17.0,right
Adam Federici,30,2015,72.0,72.0,0.0,right
Adam Federici,29,2014,72.0,72.0,0.0,right
Adam Federici,28,2013,72.0,74.0,-2.0,right
Adam Federici,27,2012,72.0,74.0,-2.0,right
Adam Federici,26,2011,70.0,78.0,-8.0,right
Adam Federici,25,2010,68.0,78.0,-10.0,right
Adam Federici,24,2009,69.0,78.0,-9.0,right
Adam Federici,23,2008,67.0,78.0,-11.0,right
Adam Federici,22,2007,62.0,65.0,-3.0,right
Adam Fraczczak,29,2016,68.0,68.0,0.0,right
Adam Fraczczak,28,2015,65.0,66.0,-1.0,right
Adam Fraczczak,27,2014,63.0,65.0,-2.0,right
Adam Fraczczak,26,2013,60.0,66.0,-6.0,right
Adam Fraczczak,25,2012,61.0,66.0,-5.0,right
Adam Fraczczak,20,2007,61.0,66.0,-5.0,right
Adam Gyurcso,25,2016,69.0,74.0,-5.0,right
Adam Gyurcso,23,2014,69.0,74.0,-5.0,right
Adam Gyurcso,22,2013,69.0,79.0,-10.0,right
Adam Gyurcso,21,2012,69.0,79.0,-10.0,right
Adam Gyurcso,16,2007,69.0,79.0,-10.0,right
Adam Hammill,27,2015,68.0,69.0,-1.0,right
Adam Hammill,26,2014,68.0,73.0,-5.0,right
Adam Hammill,25,2013,68.0,73.0,-5.0,right
Adam Hammill,24,2012,70.0,77.0,-7.0,right
Adam Hammill,23,2011,73.0,81.0,-8.0,right
Adam Hammill,22,2010,68.0,85.0,-17.0,left
Adam Hammill,21,2009,66.0,89.0,-23.0,right
Adam Hammill,20,2008,66.0,89.0,-23.0,right
Adam Hammill,19,2007,69.0,89.0,-20.0,right
Adam Henley,22,2016,66.0,77.0,-11.0,right
Adam Henley,21,2015,63.0,74.0,-11.0,right
Adam Henley,20,2014,64.0,75.0,-11.0,right
Adam Henley,19,2013,67.0,75.0,-8.0,right
Adam Henley,18,2012,67.0,75.0,-8.0,right
Adam Henley,17,2011,64.0,73.0,-9.0,right
Adam Henley,13,2007,64.0,73.0,-9.0,right
Adam Hlousek,28,2016,69.0,69.0,0.0,left
Adam Hlousek,27,2015,72.0,74.0,-2.0,left
Adam Hlousek,26,2014,72.0,76.0,-4.0,left
Adam Hlousek,25,2013,72.0,79.0,-7.0,left
Adam Hlousek,24,2012,72.0,79.0,-7.0,left
Adam Hlousek,23,2011,72.0,79.0,-7.0,left
Adam Hlousek,22,2010,67.0,79.0,-12.0,left
Adam Hlousek,21,2009,55.0,68.0,-13.0,left
Adam Hlousek,20,2008,53.0,68.0,-15.0,left
Adam Hlousek,19,2007,51.0,68.0,-17.0,left
Adam Johnson,28,2015,78.0,78.0,0.0,left
Adam Johnson,27,2014,77.0,78.0,-1.0,left
Adam Johnson,26,2013,79.0,82.0,-3.0,left
Adam Johnson,25,2012,80.0,85.0,-5.0,left
Adam Johnson,24,2011,81.0,85.0,-4.0,left
Adam Johnson,23,2010,79.0,82.0,-3.0,left
Adam Johnson,22,2009,72.0,79.0,-7.0,left
Adam Johnson,21,2008,68.0,76.0,-8.0,left
Adam Johnson,20,2007,67.0,75.0,-8.0,left
Adam King,21,2016,57.0,69.0,-12.0,right
Adam King,20,2015,57.0,69.0,-12.0,right
Adam King,19,2014,57.0,69.0,-12.0,right
Adam King,18,2013,50.0,56.0,-6.0,right
Adam King,12,2007,50.0,56.0,-6.0,right
Adam Kokoszka,30,2016,67.0,67.0,0.0,right
Adam Kokoszka,29,2015,67.0,68.0,-1.0,right
Adam Kokoszka,28,2014,63.0,65.0,-2.0,right
Adam Kokoszka,27,2013,63.0,65.0,-2.0,right
Adam Kokoszka,26,2012,62.0,65.0,-3.0,right
Adam Kokoszka,25,2011,66.0,72.0,-6.0,right
Adam Kokoszka,24,2010,64.0,70.0,-6.0,right
Adam Kokoszka,23,2009,58.0,70.0,-12.0,right
Adam Kokoszka,22,2008,58.0,70.0,-12.0,right
Adam Kokoszka,21,2007,62.0,70.0,-8.0,right
Adam Lallana,28,2016,80.0,80.0,0.0,right
Adam Lallana,27,2015,80.0,84.0,-4.0,right
Adam Lallana,26,2014,79.0,82.0,-3.0,right
Adam Lallana,25,2013,77.0,82.0,-5.0,right
Adam Lallana,24,2012,75.0,82.0,-7.0,right
Adam Lallana,23,2011,67.0,78.0,-11.0,right
Adam Lallana,22,2010,66.0,79.0,-13.0,right
Adam Lallana,21,2009,64.0,80.0,-16.0,right
Adam Lallana,20,2008,54.0,83.0,-29.0,right
Adam Lallana,19,2007,54.0,83.0,-29.0,right
Adam Le Fondre,30,2016,72.0,72.0,0.0,right
Adam Le Fondre,29,2015,72.0,72.0,0.0,right
Adam Le Fondre,28,2014,72.0,74.0,-2.0,right
Adam Le Fondre,27,2013,73.0,76.0,-3.0,right
Adam Le Fondre,26,2012,67.0,73.0,-6.0,right
Adam Le Fondre,25,2011,66.0,80.0,-14.0,right
Adam Le Fondre,24,2010,67.0,73.0,-6.0,right
Adam Le Fondre,23,2009,56.0,67.0,-11.0,right
Adam Le Fondre,22,2008,56.0,60.0,-4.0,right
Adam Le Fondre,21,2007,42.0,64.0,-22.0,right
Adam Maher,23,2016,75.0,81.0,-6.0,right
Adam Maher,22,2015,76.0,83.0,-7.0,right
Adam Maher,21,2014,77.0,84.0,-7.0,right
Adam Maher,20,2013,77.0,87.0,-10.0,right
Adam Maher,19,2012,73.0,88.0,-15.0,right
Adam Maher,18,2011,62.0,78.0,-16.0,right
Adam Maher,14,2007,62.0,78.0,-16.0,right
Adam Marciniak,26,2014,62.0,64.0,-2.0,left
Adam Marciniak,25,2013,61.0,64.0,-3.0,left
Adam Marciniak,24,2012,61.0,64.0,-3.0,left
Adam Marciniak,23,2011,62.0,64.0,-2.0,left
Adam Marciniak,22,2010,53.0,64.0,-11.0,left
Adam Marciniak,21,2009,53.0,64.0,-11.0,left
Adam Marciniak,20,2008,53.0,64.0,-11.0,left
Adam Marciniak,19,2007,62.0,64.0,-2.0,left
Adam Marusic,24,2016,69.0,73.0,-4.0,right
Adam Marusic,23,2015,65.0,71.0,-6.0,right
Adam Marusic,22,2014,64.0,70.0,-6.0,right
Adam Marusic,15,2007,64.0,70.0,-6.0,right
Adam Masina,22,2016,72.0,77.0,-5.0,left
Adam Masina,21,2015,54.0,61.0,-7.0,left
Adam Masina,20,2014,54.0,65.0,-11.0,left
Adam Masina,13,2007,54.0,65.0,-11.0,left
Adam Matthews,24,2016,73.0,77.0,-4.0,right
Adam Matthews,23,2015,72.0,78.0,-6.0,right
Adam Matthews,22,2014,72.0,83.0,-11.0,right
Adam Matthews,21,2013,72.0,83.0,-11.0,right
Adam Matthews,20,2012,72.0,82.0,-10.0,right
Adam Matthews,19,2011,68.0,80.0,-12.0,right
Adam Matthews,18,2010,69.0,82.0,-13.0,right
Adam Matthews,17,2009,50.0,76.0,-26.0,right
Adam Matthews,15,2007,50.0,76.0,-26.0,right
Adam Matuschyk,26,2015,71.0,75.0,-4.0,right
Adam Matuschyk,25,2014,72.0,76.0,-4.0,right
Adam Matuschyk,24,2013,71.0,76.0,-5.0,right
Adam Matuschyk,23,2012,71.0,76.0,-5.0,right
Adam Matuschyk,22,2011,71.0,76.0,-5.0,right
Adam Matuschyk,21,2010,54.0,68.0,-14.0,right
Adam Matuschyk,20,2009,54.0,68.0,-14.0,right
Adam Matuschyk,18,2007,54.0,68.0,-14.0,right
Adam Mojta,30,2016,63.0,63.0,0.0,left
Adam Mojta,29,2015,61.0,61.0,0.0,left
Adam Mojta,28,2014,61.0,61.0,0.0,left
Adam Mojta,23,2009,61.0,61.0,0.0,left
Adam Mojta,21,2007,61.0,61.0,0.0,left
Adam Morgan,21,2015,61.0,67.0,-6.0,left
Adam Morgan,20,2014,63.0,78.0,-15.0,left
Adam Morgan,19,2013,64.0,80.0,-16.0,left
Adam Morgan,18,2012,61.0,78.0,-17.0,left
Adam Morgan,13,2007,61.0,78.0,-17.0,left
Adam Nemec,30,2015,67.0,67.0,0.0,left
Adam Nemec,29,2014,70.0,70.0,0.0,left
Adam Nemec,28,2013,67.0,69.0,-2.0,left
Adam Nemec,27,2012,68.0,72.0,-4.0,left
Adam Nemec,26,2011,68.0,74.0,-6.0,left
Adam Nemec,25,2010,66.0,74.0,-8.0,left
Adam Nemec,24,2009,65.0,74.0,-9.0,left
Adam Nemec,23,2008,65.0,74.0,-9.0,left
Adam Nemec,22,2007,63.0,74.0,-11.0,left
Adam Ounas,20,2016,66.0,82.0,-16.0,left
Adam Ounas,19,2015,62.0,79.0,-17.0,left
Adam Ounas,11,2007,62.0,79.0,-17.0,left
Adam Pazio,24,2016,64.0,69.0,-5.0,right
Adam Pazio,23,2015,64.0,69.0,-5.0,right
Adam Pazio,22,2014,63.0,73.0,-10.0,right
Adam Pazio,21,2013,64.0,73.0,-9.0,right
Adam Pazio,20,2012,62.0,73.0,-11.0,right
Adam Pazio,15,2007,62.0,73.0,-11.0,right
Adam Pinter,28,2016,72.0,73.0,-1.0,right
Adam Pinter,27,2015,72.0,73.0,-1.0,right
Adam Pinter,26,2014,72.0,73.0,-1.0,right
Adam Pinter,25,2013,72.0,73.0,-1.0,right
Adam Pinter,24,2012,66.0,70.0,-4.0,right
Adam Pinter,23,2011,67.0,72.0,-5.0,right
Adam Pinter,22,2010,68.0,74.0,-6.0,right
Adam Pinter,19,2007,68.0,74.0,-6.0,right
Adam Rooney,28,2016,71.0,71.0,0.0,right
Adam Rooney,27,2015,65.0,66.0,-1.0,right
Adam Rooney,26,2014,63.0,66.0,-3.0,right
Adam Rooney,25,2013,65.0,73.0,-8.0,right
Adam Rooney,24,2012,70.0,76.0,-6.0,right
Adam Rooney,23,2011,70.0,74.0,-4.0,right
Adam Rooney,22,2010,68.0,74.0,-6.0,right
Adam Rooney,21,2009,68.0,74.0,-6.0,right
Adam Rooney,20,2008,55.0,68.0,-13.0,right
Adam Rooney,19,2007,53.0,80.0,-27.0,right
Adam Ryczkowski,18,2015,54.0,64.0,-10.0,right
Adam Ryczkowski,17,2014,51.0,65.0,-14.0,right
Adam Ryczkowski,10,2007,51.0,65.0,-14.0,right
Adam Sarota,27,2015,68.0,71.0,-3.0,right
Adam Sarota,26,2014,68.0,72.0,-4.0,right
Adam Sarota,25,2013,68.0,73.0,-5.0,right
Adam Sarota,24,2012,64.0,69.0,-5.0,right
Adam Sarota,23,2011,61.0,68.0,-7.0,right
Adam Sarota,22,2010,57.0,66.0,-9.0,right
Adam Sarota,21,2009,56.0,66.0,-10.0,right
Adam Sarota,19,2007,56.0,66.0,-10.0,right
Adam Smith,24,2015,67.0,75.0,-8.0,right
Adam Smith,23,2014,67.0,76.0,-9.0,right
Adam Smith,22,2013,67.0,76.0,-9.0,right
Adam Smith,21,2012,68.0,76.0,-8.0,right
Adam Smith,20,2011,63.0,73.0,-10.0,right
Adam Smith,19,2010,63.0,73.0,-10.0,right
Adam Smith,18,2009,63.0,73.0,-10.0,right
Adam Smith,16,2007,63.0,73.0,-10.0,right
Adam Szalai,29,2016,75.0,75.0,0.0,right
Adam Szalai,28,2015,76.0,78.0,-2.0,right
Adam Szalai,27,2014,77.0,81.0,-4.0,right
Adam Szalai,26,2013,77.0,80.0,-3.0,right
Adam Szalai,25,2012,73.0,77.0,-4.0,right
Adam Szalai,24,2011,72.0,80.0,-8.0,right
Adam Szalai,23,2010,68.0,80.0,-12.0,right
Adam Szalai,22,2009,60.0,77.0,-17.0,right
Adam Szalai,20,2007,60.0,77.0,-17.0,right
Adam Taggart,23,2016,66.0,74.0,-8.0,right
Adam Taggart,22,2015,67.0,75.0,-8.0,right
Adam Taggart,21,2014,61.0,76.0,-15.0,right
Adam Taggart,20,2013,61.0,69.0,-8.0,right
Adam Taggart,19,2012,56.0,63.0,-7.0,right
Adam Taggart,18,2011,54.0,68.0,-14.0,right
Adam Taggart,14,2007,54.0,68.0,-14.0,right
Adam Vass,25,2013,66.0,70.0,-4.0,right
Adam Vass,24,2012,66.0,70.0,-4.0,right
Adam Vass,23,2011,68.0,80.0,-12.0,right
Adam Vass,22,2010,68.0,80.0,-12.0,right
Adam Vass,21,2009,60.0,73.0,-13.0,right
Adam Vass,20,2008,60.0,73.0,-13.0,right
Adam Vass,19,2007,61.0,73.0,-12.0,right
Adam Waszkiewicz,21,2014,51.0,59.0,-8.0,right
Adam Waszkiewicz,20,2013,51.0,59.0,-8.0,right
Adam Waszkiewicz,14,2007,51.0,59.0,-8.0,right
Adama Ba,22,2015,64.0,74.0,-10.0,right
Adama Ba,21,2014,64.0,72.0,-8.0,right
Adama Ba,20,2013,61.0,68.0,-7.0,right
Adama Ba,19,2012,59.0,68.0,-9.0,right
Adama Ba,18,2011,59.0,68.0,-9.0,right
Adama Ba,14,2007,59.0,68.0,-9.0,right
Adama Coulibaly,35,2015,68.0,68.0,0.0,right
Adama Coulibaly,34,2014,70.0,70.0,0.0,right
Adama Coulibaly,33,2013,72.0,72.0,0.0,right
Adama Coulibaly,32,2012,76.0,76.0,0.0,right
Adama Coulibaly,31,2011,77.0,78.0,-1.0,right
Adama Coulibaly,30,2010,75.0,77.0,-2.0,right
Adama Coulibaly,29,2009,74.0,76.0,-2.0,right
Adama Coulibaly,28,2008,74.0,76.0,-2.0,right
Adama Coulibaly,27,2007,77.0,76.0,1.0,right
Adama Francois,27,2016,66.0,68.0,-2.0,right
Adama Francois,26,2015,65.0,68.0,-3.0,right
Adama Francois,25,2014,63.0,69.0,-6.0,right
Adama Francois,24,2013,63.0,69.0,-6.0,right
Adama Francois,22,2011,63.0,69.0,-6.0,right
Adama Francois,21,2010,57.0,71.0,-14.0,right
Adama Francois,20,2009,50.0,64.0,-14.0,right
Adama Francois,18,2007,50.0,64.0,-14.0,right
Adama Soumaoro,24,2016,68.0,74.0,-6.0,right
Adama Soumaoro,23,2015,61.0,70.0,-9.0,right
Adama Soumaoro,22,2014,61.0,70.0,-9.0,right
Adama Soumaoro,21,2013,59.0,70.0,-11.0,right
Adama Soumaoro,20,2012,59.0,70.0,-11.0,right
Adama Soumaoro,19,2011,54.0,59.0,-5.0,right
Adama Soumaoro,18,2010,47.0,59.0,-12.0,right
Adama Soumaoro,15,2007,47.0,59.0,-12.0,right
Adama Traore,26,2016,74.0,78.0,-4.0,left
Adama Traore,23,2013,58.0,65.0,-7.0,left
Adama Traore,22,2012,58.0,67.0,-9.0,left
Adama Traore,21,2011,59.0,73.0,-14.0,left
Adama Traore,20,2010,59.0,73.0,-14.0,left
Adama Traore,19,2009,58.0,69.0,-11.0,left
Adama Traore,20,2015,57.0,67.0,-10.0,right
Adama Traore,19,2014,51.0,61.0,-10.0,right
Adama Traore,12,2007,51.0,61.0,-10.0,right
Adamo Coulibaly,34,2015,69.0,69.0,0.0,right
Adamo Coulibaly,33,2014,70.0,70.0,0.0,right
Adamo Coulibaly,32,2013,73.0,73.0,0.0,right
Adamo Coulibaly,26,2007,73.0,73.0,0.0,right
Adel Taarabt,27,2016,78.0,79.0,-1.0,right
Adel Taarabt,26,2015,78.0,80.0,-2.0,right
Adel Taarabt,25,2014,78.0,82.0,-4.0,right
Adel Taarabt,24,2013,80.0,83.0,-3.0,right
Adel Taarabt,23,2012,78.0,84.0,-6.0,right
Adel Taarabt,22,2011,76.0,86.0,-10.0,right
Adel Taarabt,21,2010,74.0,83.0,-9.0,right
Adel Taarabt,20,2009,68.0,84.0,-16.0,right
Adel Taarabt,19,2008,68.0,84.0,-16.0,right
Adel Taarabt,18,2007,70.0,84.0,-14.0,right
Adem Ljajic,25,2016,79.0,83.0,-4.0,right
Adem Ljajic,24,2015,77.0,82.0,-5.0,right
Adem Ljajic,23,2014,80.0,83.0,-3.0,right
Adem Ljajic,22,2013,75.0,84.0,-9.0,right
Adem Ljajic,21,2012,75.0,84.0,-9.0,right
Adem Ljajic,20,2011,73.0,86.0,-13.0,right
Adem Ljajic,19,2010,69.0,81.0,-12.0,right
Adem Ljajic,16,2007,69.0,81.0,-12.0,right
Aderlan Santos,27,2016,80.0,81.0,-1.0,right
Aderlan Santos,26,2015,77.0,80.0,-3.0,right
Aderlan Santos,25,2014,73.0,81.0,-8.0,right
Aderlan Santos,24,2013,65.0,69.0,-4.0,right
Aderlan Santos,18,2007,65.0,69.0,-4.0,right
Aderlan,26,2016,67.0,71.0,-4.0,right
Aderlan,25,2015,63.0,69.0,-6.0,right
Aderlan,24,2014,63.0,69.0,-6.0,right
Aderlan,17,2007,63.0,69.0,-6.0,right
Adil Auassar,30,2016,66.0,66.0,0.0,left
Adil Auassar,29,2015,66.0,66.0,0.0,left
Adil Auassar,28,2014,63.0,64.0,-1.0,left
Adil Auassar,26,2012,63.0,64.0,-1.0,left
Adil Auassar,25,2011,64.0,72.0,-8.0,left
Adil Auassar,24,2010,63.0,68.0,-5.0,left
Adil Auassar,23,2009,63.0,65.0,-2.0,left
Adil Auassar,21,2007,63.0,65.0,-2.0,left
Adil Chihi,27,2015,68.0,68.0,0.0,left
Adil Chihi,26,2014,68.0,72.0,-4.0,left
Adil Chihi,25,2013,71.0,75.0,-4.0,left
Adil Chihi,24,2012,73.0,77.0,-4.0,left
Adil Chihi,23,2011,71.0,80.0,-9.0,left
Adil Chihi,22,2010,71.0,81.0,-10.0,left
